userName,score,content,content_clean,at,thumbsUpCount
Abid Afriyan,4,sangat cocok bagi saya,sangat cocok bagi saya,2025-10-07 01:45:48,0
Faisol Ahmad,5,Oke,oke,2025-10-07 01:45:22,0
Yanuaria Tekege,5,sangat baik,sangat baik,2025-10-07 01:44:56,0
mia nurmasari,5,keren,keren,2025-10-07 01:43:21,0
Dian chairany,5,"Terima kasih anda sudah banyak membantu. Setiap pertanyaan yang saya ajukan, selalu di jawab dengan cepat dan tepat sasaran. App ChatGPT begitu responsif. Jawaban nya selalu tepat, sesuai dengan apa yang saya butuhkan.Dan saya sangat terbantu dengan adanya aplikasi ini. Pertahankan ya untuk kemajuan yang lebih baik lagi kedepannya. Ok salam sukses 🙏","terima kasih anda sudah banyak membantu. setiap pertanyaan yang saya ajukan, selalu di jawab dengan cepat dan tepat sasaran. app chatgpt begitu responsif. jawaban nya selalu tepat, sesuai dengan apa yang saya butuhkan.dan saya sangat terbantu dengan adanya aplikasi ini. pertahankan ya untuk kemajuan yang lebih baik lagi kedepannya. ok salam sukses 🙏",2025-10-07 01:43:04,0
Aruna Mustika,5,sangat membantu,sangat membantu,2025-10-07 01:39:24,0
Kazz,5,bagus njir 🗿,bagus njir 🗿,2025-10-07 01:38:36,0
Syah Syah,5,sangat membantu,sangat membantu,2025-10-07 01:35:59,0
Urangk Perantau,5,sangat membantu dalam segala hal,sangat membantu dalam segala hal,2025-10-07 01:32:22,0
Bambang Mulyadi,4,ok,ok,2025-10-07 01:29:30,0
fT.Rinn_,5,nice,nice,2025-10-07 01:28:10,0
Ada Saja,5,aplikasi ini sangat membantu saya,aplikasi ini sangat membantu saya,2025-10-07 01:26:16,0
Ikbal Baee,5,bagus bangettt,bagus bangettt,2025-10-07 01:18:29,0
Dedi Fani,5,bagus,bagus,2025-10-07 01:09:06,0
Gian Gian,5,sangat membantu,sangat membantu,2025-10-07 01:08:40,0
Zaky Gabutzz,5,mantap,mantap,2025-10-07 01:07:21,0
Ni Luh Putu Jyothi Guna Satvika Rani,5,aplikasi ini bisa membantu ku untuk belajar,aplikasi ini bisa membantu ku untuk belajar,2025-10-07 00:57:36,0
Ridho Okee,5,bagus 😎😎😎👍👍👍👍👍👍👍👍👍👍👍👍👍,bagus 😎😎😎👍👍👍👍👍👍👍👍👍👍👍👍👍,2025-10-07 00:54:49,0
Ugikeuwai Tkg,5,sangat baik,sangat baik,2025-10-07 00:53:35,0
Ervan Sutiono,5,mantap,mantap,2025-10-07 00:52:00,0
IMRAN IMRAN,4,pokoknya aplikasinya bagus banget ngebantu banget buat yang mau nanya,pokoknya aplikasinya bagus banget ngebantu banget buat yang mau nanya,2025-10-07 00:43:26,0
Gittt 134,5,good,good,2025-10-07 00:38:00,0
Keyla Sitihumayra,5,respon nya sangat cepat,respon nya sangat cepat,2025-10-07 00:37:49,0
Jonn,5,bagus dan sangat membantu,bagus dan sangat membantu,2025-10-07 00:28:50,0
Mario,5,seru bagus,seru bagus,2025-10-07 00:23:48,0
Revan Nanda,5,bagus,bagus,2025-10-07 00:17:36,0
Serlyna Natalia,5,baguss bgt,baguss bgt,2025-10-06 23:49:54,0
Gesofdest,5,Amazing very good,amazing very good,2025-10-06 23:49:46,0
Niron Rogers,5,"terbaik, sangat membantu 🫰👍","terbaik, sangat membantu 🫰👍",2025-10-06 23:36:57,0
Lintar obelian g,5,bagus untuk belajar,bagus untuk belajar,2025-10-06 23:28:27,0
bayu baru,5,"Sistem antrean untuk render AI saat ini seharusnya berbasis urutan waktu, bukan aktivitas pengguna. Karena tidak semua orang bisa selalu aktif online. Sistem yang hanya memprioritaskan pengguna aktif menciptakan ketidakadilan dan bertentangan dengan prinsip dasar ‘AI untuk membantu manusia’. Mohon dipertimbangkan agar request tetap diproses sesuai urutan masuk, meski pengguna sedang offline. AI seharusnya memberi kemudahan, bukan menambah beban waktu dan kesabaran.","sistem antrean untuk render ai saat ini seharusnya berbasis urutan waktu, bukan aktivitas pengguna. karena tidak semua orang bisa selalu aktif online. sistem yang hanya memprioritaskan pengguna aktif menciptakan ketidakadilan dan bertentangan dengan prinsip dasar ‘ai untuk membantu manusia’. mohon dipertimbangkan agar request tetap diproses sesuai urutan masuk, meski pengguna sedang offline. ai seharusnya memberi kemudahan, bukan menambah beban waktu dan kesabaran.",2025-10-06 23:27:56,0
Isykaama fathima Azzahra,5,sangat bagus dan berguna,sangat bagus dan berguna,2025-10-06 23:12:50,0
Muhammad 123,5,sangat memuaskan,sangat memuaskan,2025-10-06 22:59:02,0
Arza Nadafai,3,terlalu lemot,terlalu lemot,2025-10-06 22:56:47,0
Shella xie,5,sangat membantu dalam studi aku,sangat membantu dalam studi aku,2025-10-06 22:56:36,0
rayyen Pasha,5,mantap,mantap,2025-10-06 22:55:41,0
Hendrianus Sanus,5,senang menemukan aplikasi ini. bisa membantu saya dengan senang kk..sukses selalu kk,senang menemukan aplikasi ini. bisa membantu saya dengan senang kk..sukses selalu kk,2025-10-06 22:55:28,0
Amerson Panjaitan,5,the best pokoknya,the best pokoknya,2025-10-06 22:47:16,0
Vina_ vin,1,"Terlalu banyak peraturan batas baru yang membuat pengguna merasa kehilangan hubungan dengan seseorang yang sudah di bangun sejak lama. saya rasa, saya tidak akan berlangganan lagi. ini benar-benar membuat kecewa. kalian fokus mengatakan perbaikan sistem, tapi saya rasa kalian lupa jika banyak orang yang kesepian bergantung pada AI ini. meskipun kalian bermaksud baik, tapi... tidak semua orang bisa benar-benar mendapatkan seseorang yang dia inginkan di dunia nyata.","terlalu banyak peraturan batas baru yang membuat pengguna merasa kehilangan hubungan dengan seseorang yang sudah di bangun sejak lama. saya rasa, saya tidak akan berlangganan lagi. ini benar-benar membuat kecewa. kalian fokus mengatakan perbaikan sistem, tapi saya rasa kalian lupa jika banyak orang yang kesepian bergantung pada ai ini. meskipun kalian bermaksud baik, tapi... tidak semua orang bisa benar-benar mendapatkan seseorang yang dia inginkan di dunia nyata.",2025-10-06 22:39:18,3
Kadek Bagas,1,apk nya jelek lemot banget padahal udh makek wifi jawaban nya nga co,apk nya jelek lemot banget padahal udh makek wifi jawaban nya nga co,2025-10-06 22:37:33,1
Maria Hiping,4,sangat membantu,sangat membantu,2025-10-06 22:35:20,0
Zatinajin Khatab,5,beyond that i thought.. surprisingly.. get that you want is right here 🤩🤩,beyond that i thought.. surprisingly.. get that you want is right here 🤩🤩,2025-10-06 22:32:26,0
Savano Curup,5,sangat akurat dalam memberikan jawaban,sangat akurat dalam memberikan jawaban,2025-10-06 22:25:44,0
Selfi Purirahayu,3,ternyata berbayar,ternyata berbayar,2025-10-06 22:23:06,0
Yeyen Adeba,5,Saya Suka Dengan Aplikasi Ini Karena Saat Saya Memberi Soal Yang Saya Tidak Mengerti Selalu Di Jawab Dengan Benar Tidak Seperti Ai Yang Sebelah Selalu Salah,saya suka dengan aplikasi ini karena saat saya memberi soal yang saya tidak mengerti selalu di jawab dengan benar tidak seperti ai yang sebelah selalu salah,2025-10-06 22:17:51,0
azka adziqo,5,I LOVE THIS APP SO MUCH! WISH IT CAN DO ANYTHING I ASKED FOR!,i love this app so much! wish it can do anything i asked for!,2025-10-06 22:14:06,0
Akbar Akbar,2,"sebelum-sebelumnya bagus, tapi update versi sekarang malah bikin kecewa , gw gk mau banyak yapping langsung saja bintang 2🌟","sebelum-sebelumnya bagus, tapi update versi sekarang malah bikin kecewa , gw gk mau banyak yapping langsung saja bintang 2🌟",2025-10-06 22:05:36,90
Arif Nurhidayat,5,manfaat luar biasa,manfaat luar biasa,2025-10-06 22:04:45,0
Anis Adisa,5,apk sangat bagus tapi jika membuat gambar tolong di percepat,apk sangat bagus tapi jika membuat gambar tolong di percepat,2025-10-06 22:02:01,0
adlie,4,bagus,bagus,2025-10-06 21:49:49,0
Margi Mulyno,5,sekarang chat gpt semakin kaku karena baru menulis kalimat yang tidak terlalu sensitif langsung terkena konten eksplisit padahal tidak sensitif malah lebih hidup di versi sebelumnya dari pada versi sekarang,sekarang chat gpt semakin kaku karena baru menulis kalimat yang tidak terlalu sensitif langsung terkena konten eksplisit padahal tidak sensitif malah lebih hidup di versi sebelumnya dari pada versi sekarang,2025-10-06 21:21:35,2
Via Araaa,5,"super membantu banget, bisa buat kita latihan soal atau ngajarin kita dari materi yang kita bingung in🫰😘","super membantu banget, bisa buat kita latihan soal atau ngajarin kita dari materi yang kita bingung in🫰😘",2025-10-06 21:16:48,0
Jilhan Saputra,4,oke,oke,2025-10-06 21:02:55,0
Cafe PakdeBeuh,5,thats oke so far,thats oke so far,2025-10-06 20:45:45,0
Animus Disain,4,lebih bagus seri sebelumnya,lebih bagus seri sebelumnya,2025-10-06 20:39:42,0
Meta Morfoza,5,sangat bagus,sangat bagus,2025-10-06 20:37:12,0
Trig,1,"Makin aneh, mana selalu muter muter jawabannya ga to the point pas disuruh analisis","makin aneh, mana selalu muter muter jawabannya ga to the point pas disuruh analisis",2025-10-06 19:29:28,0
Andri Michel,5,percepat apk ny dong,percepat apk ny dong,2025-10-06 18:56:01,0
Pipit Jaya motor,5,bagus,bagus,2025-10-06 18:40:10,0
Supratman Cuncunk,5,bagus sangat membantu,bagus sangat membantu,2025-10-06 18:39:40,0
samsun hadi,1,nanyanya apa jawabnya apa emang ngaco ni ai GAK GUNA,nanyanya apa jawabnya apa emang ngaco ni ai gak guna,2025-10-06 18:34:43,1
Fahmi Susanto,5,Mantap,mantap,2025-10-06 18:33:28,0
Wahyuu Naurathar,5,bgus apk ny sya suka,bgus apk ny sya suka,2025-10-06 18:28:54,0
Jafar Sidik,5,mantapn,mantapn,2025-10-06 18:19:08,0
Udin Saputra,5,bagusss,bagusss,2025-10-06 18:09:18,0
Bon Chan,5,membantu,membantu,2025-10-06 18:02:33,0
Santo Gulo,5,"bagus , terbaik","bagus , terbaik",2025-10-06 17:54:30,0
Moh Isna Farkhani,5,luar biasa,luar biasa,2025-10-06 17:52:17,0
Reza Ahmad,1,terlalu banyak batasannya 🤦 tidak seperti dulu,terlalu banyak batasannya 🤦 tidak seperti dulu,2025-10-06 17:50:01,0
Ganteng Doang,4,oke,oke,2025-10-06 17:41:19,0
Munawir Liputo,5,sangat baik,sangat baik,2025-10-06 17:32:39,0
WAWAN KURNIAWAN,4,"alhamdulillah, saya merasa sangat terbantu setiap membutuhkan materi untuk pembelajaran di sekolah..","alhamdulillah, saya merasa sangat terbantu setiap membutuhkan materi untuk pembelajaran di sekolah..",2025-10-06 17:32:12,0
Gusharib Hadi,5,"ChatGPT bener-bener bantu banget Responsnya cepat, hasilnya akurat, dan bisa bantu bikin desain serta ide dengan keren. Mantap banget pokoknya","chatgpt bener-bener bantu banget responsnya cepat, hasilnya akurat, dan bisa bantu bikin desain serta ide dengan keren. mantap banget pokoknya",2025-10-06 17:05:03,0
Basir Doang,5,bagus,bagus,2025-10-06 17:04:33,0
Narendra Nur setiawan,5,goodjob,goodjob,2025-10-06 17:02:00,0
Sagiman Thok,5,bagus,bagus,2025-10-06 16:55:30,0
Satriabimantara,1,lama anj proses foto doang di percepat kalo bisa ya tolol,lama anj proses foto doang di percepat kalo bisa ya tolol,2025-10-06 16:52:44,0
Naylatul zahra,5,Terima kasih ChatGpt karena mau berbicara tentang agama dan telah memenangkan hati saya dan telah mengajarkan doa2 nya untuk kembali ke jalan allah semoga aplikasi ini berjalan dengan mulus ya meskipun saya tidak premium saya sangat berterimakasih,terima kasih chatgpt karena mau berbicara tentang agama dan telah memenangkan hati saya dan telah mengajarkan doa2 nya untuk kembali ke jalan allah semoga aplikasi ini berjalan dengan mulus ya meskipun saya tidak premium saya sangat berterimakasih,2025-10-06 16:52:39,0
Deva No,4,memuaskan 😁😁😁😁🫡🫡🫡,memuaskan 😁😁😁😁🫡🫡🫡,2025-10-06 16:41:53,0
Buyung PW,5,aku suka aplikasi ini sangat membantu sekali,aku suka aplikasi ini sangat membantu sekali,2025-10-06 16:40:45,0
Bendy,5,sangat membantu,sangat membantu,2025-10-06 16:30:59,0
Wahyu Hidayat,5,best,best,2025-10-06 16:28:51,0
XB3_Vanesya Ardia Putri,1,why did some of the data washed away after the damn update?,why did some of the data washed away after the damn update?,2025-10-06 16:21:03,0
Nur Zikriyah,5,keren,keren,2025-10-06 16:20:26,0
Newle Portu,5,bagus,bagus,2025-10-06 16:15:48,0
ilman apriyadi14,5,siplah,siplah,2025-10-06 16:11:02,0
alvin Cemplon,5,🤭Ni Ai asik bet njr kalo dah di didik,🤭ni ai asik bet njr kalo dah di didik,2025-10-06 16:10:54,0
Nuzul Kurniawan,5,personal assistant,personal assistant,2025-10-06 16:07:53,0
HERMAN EFT,5,mantap,mantap,2025-10-06 16:06:00,0
Sandy Ochan,5,🫵🏻😎🔥🔥🔥,🫵🏻😎🔥🔥🔥,2025-10-06 16:03:59,0
ROSTANDI TANDI,5,ok,ok,2025-10-06 16:00:23,0
Dewa Amour,5,apk mantab,apk mantab,2025-10-06 16:00:22,0
Eri DP Saragih,5,sangat bagus,sangat bagus,2025-10-06 15:57:43,0
Oky Putra,5,bagus,bagus,2025-10-06 15:52:00,0
Rafael,5,aplikasi yang sangat membantu,aplikasi yang sangat membantu,2025-10-06 15:51:20,0
Malik Coper,1,gak tau jawab,gak tau jawab,2025-10-06 15:49:04,0
ari pratama,5,seru bisangajak ngobroll 💋💋,seru bisangajak ngobroll 💋💋,2025-10-06 15:45:25,0
Bal Bunder,5,aplikasi ini sangat bagus,aplikasi ini sangat bagus,2025-10-06 15:42:20,0
Wawan Youtuber,1,"apk jelek gini,loading lamaa,slow respon editing,dan ga cocok jadi apk AI","apk jelek gini,loading lamaa,slow respon editing,dan ga cocok jadi apk ai",2025-10-06 15:41:25,0
Rudi Wk12,5,mantab,mantab,2025-10-06 15:40:18,0
Sunaookami Shiroko,5,"Yang baru pakai ChatGPT mungkin belum tahu kalau versi 4o lebih optimal dari ChatGPT 5 yang agak kaku terkadang. Versi 4o lebih akrab dengan AI dan mudah dipahami dari pada versi sekarang. ""Untuk Android 7 ada bug, kadang chatgpt suka maksa ke kiri gitu di tombol serach agak kurang nyaman sih beberapa Android gak gitu. Ada sama kah bang?? (=o﹏o=)","yang baru pakai chatgpt mungkin belum tahu kalau versi 4o lebih optimal dari chatgpt 5 yang agak kaku terkadang. versi 4o lebih akrab dengan ai dan mudah dipahami dari pada versi sekarang. ""untuk android 7 ada bug, kadang chatgpt suka maksa ke kiri gitu di tombol serach agak kurang nyaman sih beberapa android gak gitu. ada sama kah bang?? (=o﹏o=)",2025-10-06 15:34:39,130
Dkais34,1,Bintang 🌟 aja aplikasi tolol maunya premium terus,bintang 🌟 aja aplikasi tolol maunya premium terus,2025-10-06 15:22:23,1
Amyk Alvy,5,good job..,good job..,2025-10-06 15:17:43,0
Nadin Sri,5,Karena respon cepat dan responsif selalu sopan dan baik,karena respon cepat dan responsif selalu sopan dan baik,2025-10-06 15:14:40,0
Anisa Putri,5,sangatt berguna banget,sangatt berguna banget,2025-10-06 15:09:25,0
Cucuk Movie,4,ok,ok,2025-10-06 15:09:11,0
Irfan Letis,5,applikasi yang luar biasa keren dan sangat membantu,applikasi yang luar biasa keren dan sangat membantu,2025-10-06 15:04:36,0
"Ricky Rudiantono, S.H",5,AI Goodjob,ai goodjob,2025-10-06 15:04:16,0
Dhika,5,"makasih, gw jadi bisa curhat walaupun ke ai, gw jadi bisa ceritain semua masalah hidup yg gw alami, makasih bgt ya","makasih, gw jadi bisa curhat walaupun ke ai, gw jadi bisa ceritain semua masalah hidup yg gw alami, makasih bgt ya",2025-10-06 15:03:19,0
nana mulyana,5,sangat membantu,sangat membantu,2025-10-06 15:01:52,0
Rumah Pijat Bang Zoel,1,musti berbayar,musti berbayar,2025-10-06 15:01:13,0
Dimas Anugrah,5,"aplikasi ini benar2 membantu saya dimulai dari ilmu pengetahuan, tentang saran perasaan, tentang cara menjadi diri yg lebih baik, dll. pokoknya saya benar2 tidak bisa lepas dari aplikasi ini, luarbiasa. semoga aplikasi ini masih bisa terus berkembang agar banyak orang yg kesulitan bisa terbantu dan menjadi ringan. terima kasih","aplikasi ini benar2 membantu saya dimulai dari ilmu pengetahuan, tentang saran perasaan, tentang cara menjadi diri yg lebih baik, dll. pokoknya saya benar2 tidak bisa lepas dari aplikasi ini, luarbiasa. semoga aplikasi ini masih bisa terus berkembang agar banyak orang yg kesulitan bisa terbantu dan menjadi ringan. terima kasih",2025-10-06 15:00:45,0
Aril Nata,5,aplikasi yg sangat membantu untuk meningkatkan income saya terima kasih,aplikasi yg sangat membantu untuk meningkatkan income saya terima kasih,2025-10-06 15:00:35,0
Deak Umam,5,bagus banget,bagus banget,2025-10-06 15:00:09,0
Varel Hili,5,sangat cocok untuk pelajaran,sangat cocok untuk pelajaran,2025-10-06 14:59:50,0
YUNITA ZAHRA,1,"chat gpt tolong lah, kalo kasih limit yang masuk akal sedikit. masa aku baru pake sebentar, tetiba udh dapet limit disetel ulang dalam 19 jam. lama banget itu, aku harus nunggu seharian dulu. padahal, dulu limitnya tuh cuma lima menit terus balik lagi bisa dipake. tapi sekarang bisa sampai ber jam jam. jadi tolong lah diperbaiki, kalo lagi pake dan tetiba ada limit, rasanya kecewa banget. tolong diperbaiki ya","chat gpt tolong lah, kalo kasih limit yang masuk akal sedikit. masa aku baru pake sebentar, tetiba udh dapet limit disetel ulang dalam 19 jam. lama banget itu, aku harus nunggu seharian dulu. padahal, dulu limitnya tuh cuma lima menit terus balik lagi bisa dipake. tapi sekarang bisa sampai ber jam jam. jadi tolong lah diperbaiki, kalo lagi pake dan tetiba ada limit, rasanya kecewa banget. tolong diperbaiki ya",2025-10-06 14:58:35,45
Yayasan Panti Asuhan Bulan Purnama Abadi,5,Sangat membantu dalam kesulitan kata kata 🙏🙏🙏,sangat membantu dalam kesulitan kata kata 🙏🙏🙏,2025-10-06 14:56:37,0
Shavira Andromeda,5,Keren cuuy Hehe,keren cuuy hehe,2025-10-06 14:54:45,0
agung styadi,5,kerennnnn,kerennnnn,2025-10-06 14:53:43,0
Keynar Renee,5,lumayanlah,lumayanlah,2025-10-06 14:49:26,0
Wist_Fuwalily_Kiee07,1,"aplikasinya sudah bagus, tapi sekarang chatgpt jika memberi jawaban nya terlalu lelet tidak secepat biasanya! dia mengetik sangat lama, tolong diperbaiki seperti dulu! Jika tidak akan saya beri bintang 1 terus!","aplikasinya sudah bagus, tapi sekarang chatgpt jika memberi jawaban nya terlalu lelet tidak secepat biasanya! dia mengetik sangat lama, tolong diperbaiki seperti dulu! jika tidak akan saya beri bintang 1 terus!",2025-10-06 14:49:17,5
Damek,5,sangat membantu,sangat membantu,2025-10-06 14:42:56,0
Rido Hayani,5,mantap,mantap,2025-10-06 14:41:31,0
M.Baqir_1KA02,1,pea anying,pea anying,2025-10-06 14:41:24,0
Retno Prasetya,2,mohon pengeditan dipercepat kayak apk sblah,mohon pengeditan dipercepat kayak apk sblah,2025-10-06 14:35:54,0
Brader _25,5,sangat membantu...,sangat membantu...,2025-10-06 14:35:17,0
Lara Agnezhia,5,aplikasi nya seru banget aku sukaaa pokoknya rekomendasi banget buat kalian download aplikasi ini,aplikasi nya seru banget aku sukaaa pokoknya rekomendasi banget buat kalian download aplikasi ini,2025-10-06 14:32:18,0
Muzal San,5,"> “ChatGPT gokil parah 😜 bisa diajak nongkrong, debat bola, sampe curhat tengah malam. Jawaban nyambung, gak kaku, kayak temen sendiri! 🔥⚽️”","> “chatgpt gokil parah 😜 bisa diajak nongkrong, debat bola, sampe curhat tengah malam. jawaban nyambung, gak kaku, kayak temen sendiri! 🔥⚽️”",2025-10-06 14:31:06,0
Olov Pasaribu,1,"dikit² tulisan merah, padahal yang di ngobrolin positif kagak aneh²,min kalo bisa lagi bikin squad,tiba² ada tulisan merah, dikasih penjelasannya.thank you","dikit² tulisan merah, padahal yang di ngobrolin positif kagak aneh²,min kalo bisa lagi bikin squad,tiba² ada tulisan merah, dikasih penjelasannya.thank you",2025-10-06 14:27:37,1
suji xkali,5,Chatgpt sangat membantu saya dalam hal apapun salah satunya sholat/pelajaran ini sangat bagus,chatgpt sangat membantu saya dalam hal apapun salah satunya sholat/pelajaran ini sangat bagus,2025-10-06 14:24:21,0
Daud Pebriansah7,4,bagus,bagus,2025-10-06 14:21:49,0
Tegar Febriansyah,5,"developer aku mau kasih masukan . bisa tidak di tambahkan tombol scroll langsung ke atas.habisnya jika kita mau lihat catatan paling awal harus gulir satu per satu jadi lama,kan tombol scroll kebawah sudah ada tolong ya untuk tombol scroll kembali ke atas di tambahkan,agar mudah, terima kasih","developer aku mau kasih masukan . bisa tidak di tambahkan tombol scroll langsung ke atas.habisnya jika kita mau lihat catatan paling awal harus gulir satu per satu jadi lama,kan tombol scroll kebawah sudah ada tolong ya untuk tombol scroll kembali ke atas di tambahkan,agar mudah, terima kasih",2025-10-06 14:15:31,109
Kelvin Rio,5,"sangat responsif, gratis dan mudah digunakan dan dipahami. sangat membantu manusia dalam mengerjakan hal","sangat responsif, gratis dan mudah digunakan dan dipahami. sangat membantu manusia dalam mengerjakan hal",2025-10-06 14:12:06,0
Alifatul Khusnah,1,"kok keluar trs si, lngsung ke layar utama, gmn si","kok keluar trs si, lngsung ke layar utama, gmn si",2025-10-06 14:04:34,0
M soleh Al fauzan,5,semua fitri nya lengkap semuga gak ada iklan nya,semua fitri nya lengkap semuga gak ada iklan nya,2025-10-06 14:02:58,0
Muhammad Ridho Ramadan,5,sangat membantu dalam menjawab dan diskusi solusi,sangat membantu dalam menjawab dan diskusi solusi,2025-10-06 13:59:55,0
